,Num_Extra_Tickets,Flight_number,Revenue
1450,0,1450,59160
1451,0,1451,58116
1452,0,1452,57768
1453,0,1453,58464
1454,0,1454,59508
1455,0,1455,59160
1456,0,1456,58116
1457,0,1457,56724
1458,0,1458,57768
1459,0,1459,59160
1460,0,1460,60552
1461,0,1461,60900
1462,0,1462,60204
1463,0,1463,60552
1464,0,1464,58464
1465,0,1465,58116
1466,0,1466,58116
1467,0,1467,57420
1468,0,1468,57768
1469,0,1469,58116
1470,0,1470,59160
1471,0,1471,61248
1472,0,1472,59508
1473,0,1473,59160
1474,0,1474,59856
1475,0,1475,57420
1476,0,1476,58116
1477,0,1477,57768
1478,0,1478,58812
1479,0,1479,60552
1480,0,1480,57420
1481,0,1481,59160
1482,0,1482,58812
1483,0,1483,58812
1484,0,1484,59508
1485,0,1485,57768
1486,0,1486,58812
1487,0,1487,59160
1488,0,1488,60204
1489,0,1489,59160
1490,0,1490,58116
1491,0,1491,59856
1492,0,1492,55680
1493,0,1493,59160
1494,0,1494,58812
1495,0,1495,57768
1496,0,1496,58812
1497,0,1497,59508
1498,0,1498,59508
1499,0,1499,58812
1500,0,1500,59856
1501,0,1501,60552
1502,0,1502,57768
1503,0,1503,58116
1504,0,1504,57768
1505,0,1505,59856
1506,0,1506,58812
1507,0,1507,60552
1508,0,1508,58116
1509,0,1509,58812
1510,0,1510,59508
1511,0,1511,59856
1512,0,1512,58464
1513,0,1513,58116
1514,0,1514,58812
1515,0,1515,58464
1516,0,1516,58464
1517,0,1517,60900
1518,0,1518,57768
1519,0,1519,57420
1520,0,1520,58812
1521,0,1521,58812
1522,0,1522,58464
1523,0,1523,56376
1524,0,1524,60204
1525,0,1525,59856
1526,0,1526,59856
1527,0,1527,59508
1528,0,1528,59508
1529,0,1529,57768
1530,0,1530,57768
1531,0,1531,59508
1532,0,1532,57072
1533,0,1533,60552
1534,0,1534,57768
1535,0,1535,58464
1536,0,1536,59856
1537,0,1537,59856
1538,0,1538,57072
1539,0,1539,59160
1540,0,1540,57072
1541,0,1541,59508
1542,0,1542,60204
1543,0,1543,59856
1544,0,1544,57768
1545,0,1545,58812
1546,0,1546,57420
1547,0,1547,59856
1548,0,1548,57768
1549,0,1549,57072
1550,0,1550,59856
1551,0,1551,57072
1552,0,1552,59508
1553,0,1553,58116
1554,0,1554,59508
1555,0,1555,58812
1556,0,1556,58464
1557,0,1557,59856
1558,0,1558,59856
1559,0,1559,58812
1560,0,1560,58464
1561,0,1561,58812
1562,0,1562,58464
1563,0,1563,59160
1564,0,1564,58812
1565,0,1565,58812
1566,0,1566,59160
1567,0,1567,58812
1568,0,1568,59508
1569,0,1569,59508
1570,0,1570,58464
1571,0,1571,57768
1572,0,1572,58464
1573,0,1573,58812
1574,0,1574,58464
1575,0,1575,59856
1576,0,1576,58116
1577,0,1577,59160
1578,0,1578,59856
1579,0,1579,59856
1580,0,1580,59856
1581,0,1581,58116
1582,0,1582,59508
1583,0,1583,59160
1584,0,1584,59856
1585,0,1585,59160
1586,0,1586,57420
1587,0,1587,59160
1588,0,1588,59508
1589,0,1589,59856
1590,0,1590,58116
1591,0,1591,57420
1592,0,1592,60552
1593,0,1593,58464
1594,0,1594,58464
1595,0,1595,57768
1596,0,1596,59160
1597,0,1597,59508
1598,0,1598,59508
1599,0,1599,59508
1600,0,1600,58464
1601,0,1601,58464
1602,0,1602,58812
1603,0,1603,58812
1604,0,1604,59160
1605,0,1605,57072
1606,0,1606,59856
1607,0,1607,60204
1608,0,1608,59508
1609,0,1609,58812
1610,0,1610,57420
1611,0,1611,57072
1612,0,1612,57768
1613,0,1613,59508
1614,0,1614,57420
1615,0,1615,58116
1616,0,1616,59160
1617,0,1617,60204
1618,0,1618,59508
1619,0,1619,59508
1620,0,1620,60204
1621,0,1621,59160
1622,0,1622,57072
1623,0,1623,59856
1624,0,1624,59856
1625,0,1625,59160
1626,0,1626,58812
1627,0,1627,57420
1628,0,1628,60900
1629,0,1629,59160
1630,0,1630,58812
1631,0,1631,59160
1632,0,1632,60204
1633,0,1633,59160
1634,0,1634,58116
1635,0,1635,59856
1636,0,1636,59508
1637,0,1637,57768
1638,0,1638,59160
1639,0,1639,57768
1640,0,1640,57768
1641,0,1641,59856
1642,0,1642,60204
1643,0,1643,57072
1644,0,1644,59856
1645,0,1645,59508
1646,0,1646,58464
1647,0,1647,58812
1648,0,1648,60204
1649,0,1649,58116
1650,0,1650,59160
1651,0,1651,59508
1652,0,1652,58464
1653,0,1653,58116
1654,0,1654,58464
1655,0,1655,58812
1656,0,1656,59508
1657,0,1657,58464
1658,0,1658,59856
1659,0,1659,60552
1660,0,1660,60204
1661,0,1661,59508
1662,0,1662,56376
1663,0,1663,59508
1664,0,1664,60204
1665,0,1665,59508
1666,0,1666,58116
1667,0,1667,58116
1668,0,1668,59508
1669,0,1669,58116
1670,0,1670,59508
1671,0,1671,59160
1672,0,1672,57420
1673,0,1673,58812
1674,0,1674,56724
1675,0,1675,58464
1676,0,1676,59160
1677,0,1677,60204
1678,0,1678,60552
1679,0,1679,59160
1680,0,1680,57420
1681,0,1681,59856
1682,0,1682,60552
1683,0,1683,58464
1684,0,1684,58464
1685,0,1685,58812
1686,0,1686,58464
1687,0,1687,59856
1688,0,1688,58116
1689,0,1689,59508
1690,0,1690,58116
1691,0,1691,60204
1692,0,1692,59508
1693,0,1693,59160
1694,0,1694,57768
1695,0,1695,57420
1696,0,1696,59856
1697,0,1697,58812
1698,0,1698,57420
1699,0,1699,59508
1700,0,1700,59856
1701,0,1701,60900
1702,0,1702,58812
1703,0,1703,57768
1704,0,1704,60552
1705,0,1705,58812
1706,0,1706,59508
1707,0,1707,58116
1708,0,1708,58116
1709,0,1709,60204
1710,0,1710,59508
1711,0,1711,58116
1712,0,1712,58116
1713,0,1713,59856
1714,0,1714,60900
1715,0,1715,59856
1716,0,1716,58812
1717,0,1717,59856
1718,0,1718,58116
1719,0,1719,59856
1720,0,1720,57768
1721,0,1721,58812
1722,0,1722,59508
1723,0,1723,57420
1724,0,1724,59160
1725,0,1725,58812
1726,0,1726,56376
1727,0,1727,59160
1728,0,1728,59508
1729,0,1729,57420
1730,0,1730,59856
1731,0,1731,57420
1732,0,1732,58464
1733,0,1733,58812
1734,0,1734,59160
1735,0,1735,57768
1736,0,1736,58464
1737,0,1737,59508
1738,0,1738,58116
1739,0,1739,59508
1740,0,1740,59508
1741,0,1741,60204
1742,0,1742,58812
1743,0,1743,59856
1744,0,1744,59160
1745,0,1745,58116
1746,0,1746,59160
1747,0,1747,58464
1748,0,1748,59856
1749,0,1749,59160
1750,0,1750,57420
1751,0,1751,58812
1752,0,1752,60552
1753,0,1753,58812
1754,0,1754,59508
1755,0,1755,60900
1756,0,1756,59160
1757,0,1757,61248
1758,0,1758,60204
1759,0,1759,59508
1760,0,1760,57768
1761,0,1761,56376
1762,0,1762,60204
1763,0,1763,58464
1764,0,1764,58464
1765,0,1765,59160
1766,0,1766,60204
1767,0,1767,59160
1768,0,1768,57420
1769,0,1769,58116
1770,0,1770,57420
1771,0,1771,58116
1772,0,1772,58116
1773,0,1773,56376
1774,0,1774,59508
1775,0,1775,57420
1776,0,1776,57768
1777,0,1777,58116
1778,0,1778,60552
1779,0,1779,58116
1780,0,1780,56724
1781,0,1781,57420
1782,0,1782,59160
1783,0,1783,57072
1784,0,1784,59856
1785,0,1785,59856
1786,0,1786,58464
1787,0,1787,59856
1788,0,1788,59160
1789,0,1789,59856
1790,0,1790,57768
1791,0,1791,57768
1792,0,1792,59508
1793,0,1793,56724
1794,0,1794,59508
1795,0,1795,58812
1796,0,1796,59508
1797,0,1797,59160
1798,0,1798,59160
1799,0,1799,57072
1800,0,1800,58116
1801,0,1801,58812
1802,0,1802,57420
1803,0,1803,58116
1804,0,1804,58812
1805,0,1805,58116
1806,0,1806,59856
1807,0,1807,60204
1808,0,1808,56376
1809,0,1809,59160
1810,0,1810,58116
1811,0,1811,57768
1812,0,1812,58464
1813,0,1813,59856
1814,0,1814,58116
1815,0,1815,59508
1816,0,1816,59508
1817,0,1817,60552
1818,0,1818,58812
1819,0,1819,59160
1820,0,1820,57768
1821,0,1821,60204
1822,0,1822,58116
1823,0,1823,58464
1824,0,1824,59856
1825,0,1825,59856
1826,0,1826,57420
1827,0,1827,58812
1828,0,1828,61248
1829,0,1829,58464
1830,0,1830,58812
1831,0,1831,58812
1832,0,1832,58464
1833,0,1833,60552
1834,0,1834,59508
1835,0,1835,60900
1836,0,1836,59160
1837,0,1837,58116
1838,0,1838,59160
1839,0,1839,58812
1840,0,1840,59508
1841,0,1841,58116
1842,0,1842,58116
1843,0,1843,58812
1844,0,1844,58464
1845,0,1845,58464
1846,0,1846,59508
1847,0,1847,59508
1848,0,1848,59160
1849,0,1849,59508
1850,0,1850,59508
1851,0,1851,59856
1852,0,1852,59160
1853,0,1853,57420
1854,0,1854,59508
1855,0,1855,58464
1856,0,1856,60204
1857,0,1857,57420
1858,0,1858,57768
1859,0,1859,59160
1860,0,1860,59160
1861,0,1861,59508
1862,0,1862,56724
1863,0,1863,59160
1864,0,1864,58464
1865,0,1865,60552
1866,0,1866,58464
1867,0,1867,61248
1868,0,1868,60204
1869,0,1869,60552
1870,0,1870,59508
1871,0,1871,58812
1872,0,1872,59160
1873,0,1873,59160
1874,0,1874,60552
1875,0,1875,59508
1876,0,1876,59856
1877,0,1877,58464
1878,0,1878,60204
1879,0,1879,60552
1880,0,1880,61248
1881,0,1881,60552
1882,0,1882,60900
1883,0,1883,56028
1884,0,1884,59508
1885,0,1885,58812
1886,0,1886,57768
1887,0,1887,59508
1888,0,1888,59856
1889,0,1889,59160
1890,0,1890,59508
1891,0,1891,58464
1892,0,1892,60552
1893,0,1893,59508
1894,0,1894,60204
1895,0,1895,60204
1896,0,1896,58464
1897,0,1897,59160
1898,0,1898,57768
1899,0,1899,56724
1900,0,1900,58812
1901,0,1901,59856
1902,0,1902,58812
1903,0,1903,58116
1904,0,1904,58812
1905,0,1905,59160
1906,0,1906,58464
1907,0,1907,58812
1908,0,1908,58116
1909,0,1909,57420
1910,0,1910,59160
1911,0,1911,58812
1912,0,1912,58812
1913,0,1913,60204
1914,0,1914,59160
1915,0,1915,60204
1916,0,1916,58464
1917,0,1917,58812
1918,0,1918,57768
1919,0,1919,60204
1920,0,1920,58116
1921,0,1921,58116
1922,0,1922,58464
1923,0,1923,58116
1924,0,1924,59508
1925,0,1925,60900
1926,0,1926,57420
1927,0,1927,58812
1928,0,1928,59856
1929,0,1929,59160
1930,0,1930,58464
1931,0,1931,57768
1932,0,1932,58116
1933,0,1933,58116
1934,0,1934,60204
1935,0,1935,58812
1936,0,1936,59508
1937,0,1937,59160
1938,0,1938,60900
1939,0,1939,56376
1940,0,1940,59856
1941,0,1941,58812
1942,0,1942,58116
1943,0,1943,59856
1944,0,1944,57072
1945,0,1945,59508
1946,0,1946,58464
1947,0,1947,58116
1948,0,1948,58812
1949,0,1949,58116
1950,0,1950,59856
1951,0,1951,59856
1952,0,1952,56028
1953,0,1953,57420
1954,0,1954,57420
1955,0,1955,58464
1956,0,1956,59508
1957,0,1957,58812
1958,0,1958,60204
1959,0,1959,57420
1960,0,1960,58812
1961,0,1961,58812
1962,0,1962,58116
1963,0,1963,59160
1964,0,1964,58812
1965,0,1965,58812
1966,0,1966,59160
1967,0,1967,55332
1968,0,1968,60204
1969,0,1969,59508
1970,0,1970,60900
1971,0,1971,60900
1972,0,1972,57768
1973,0,1973,58812
1974,0,1974,59856
1975,0,1975,57420
1976,0,1976,59508
1977,0,1977,58812
1978,0,1978,59160
1979,0,1979,59856
1980,0,1980,57768
1981,0,1981,57768
1982,0,1982,57420
1983,0,1983,59160
1984,0,1984,59160
1985,0,1985,58464
1986,0,1986,58116
1987,0,1987,58116
1988,0,1988,60204
1989,0,1989,57420
1990,0,1990,60204
1991,0,1991,59160
1992,0,1992,57420
1993,0,1993,58464
1994,0,1994,58116
1995,0,1995,59508
1996,0,1996,60204
1997,0,1997,59160
1998,0,1998,58116
1999,0,1999,59160
2000,0,2000,58812
2001,0,2001,59160
2002,0,2002,60204
2003,0,2003,57768
2004,0,2004,57420
2005,0,2005,56028
2006,0,2006,60204
2007,0,2007,57768
2008,0,2008,59856
2009,0,2009,60204
2010,0,2010,59856
2011,0,2011,59508
2012,0,2012,57072
2013,0,2013,58464
2014,0,2014,57768
2015,0,2015,59508
2016,0,2016,59856
2017,0,2017,59508
2018,0,2018,59160
2019,0,2019,56724
2020,0,2020,57768
2021,0,2021,58812
2022,0,2022,59508
2023,0,2023,59856
2024,0,2024,59160
2025,0,2025,58464
2026,0,2026,58464
2027,0,2027,60900
2028,0,2028,59856
2029,0,2029,59856
2030,0,2030,59160
2031,0,2031,58812
2032,0,2032,59160
2033,0,2033,58812
2034,0,2034,57420
2035,0,2035,57768
2036,0,2036,59508
2037,0,2037,58464
2038,0,2038,56724
2039,0,2039,59856
2040,0,2040,60552
2041,0,2041,60204
2042,0,2042,59160
2043,0,2043,57420
2044,0,2044,59508
2045,0,2045,60204
2046,0,2046,58116
2047,0,2047,58812
2048,0,2048,60552
2049,0,2049,59508
2050,0,2050,59160
2051,0,2051,58812
2052,0,2052,60900
2053,0,2053,57072
2054,0,2054,59508
2055,0,2055,58116
2056,0,2056,59508
2057,0,2057,58812
2058,0,2058,59856
2059,0,2059,59856
2060,0,2060,60204
2061,0,2061,57420
2062,0,2062,58464
2063,0,2063,57420
2064,0,2064,57420
2065,0,2065,59508
2066,0,2066,57420
2067,0,2067,60204
2068,0,2068,58116
2069,0,2069,58464
2070,0,2070,59160
2071,0,2071,58116
2072,0,2072,60552
2073,0,2073,58812
2074,0,2074,59508
2075,0,2075,57768
2076,0,2076,58464
2077,0,2077,58464
2078,0,2078,59508
2079,0,2079,59508
2080,0,2080,58464
2081,0,2081,58116
2082,0,2082,57768
2083,0,2083,57420
2084,0,2084,55680
2085,0,2085,59856
2086,0,2086,57420
2087,0,2087,58464
2088,0,2088,58464
2089,0,2089,59508
2090,0,2090,56724
2091,0,2091,59856
2092,0,2092,58812
2093,0,2093,59856
2094,0,2094,59508
2095,0,2095,57768
2096,0,2096,58464
2097,0,2097,59508
2098,0,2098,57768
2099,0,2099,57768
2100,0,2100,57072
2101,0,2101,59856
2102,0,2102,56724
2103,0,2103,57768
2104,0,2104,58812
2105,0,2105,57768
2106,0,2106,60204
2107,0,2107,57420
2108,0,2108,59160
2109,0,2109,60900
2110,0,2110,57768
2111,0,2111,58812
2112,0,2112,59856
2113,0,2113,58464
2114,0,2114,59160
2115,0,2115,59508
2116,0,2116,59508
2117,0,2117,57768
2118,0,2118,57768
2119,0,2119,59856
2120,0,2120,58812
2121,0,2121,58116
2122,0,2122,59508
2123,0,2123,59508
2124,0,2124,59160
2125,0,2125,59856
2126,0,2126,58116
2127,0,2127,58116
2128,0,2128,59160
2129,0,2129,58812
2130,0,2130,59160
2131,0,2131,58812
2132,0,2132,59508
2133,0,2133,59856
2134,0,2134,59856
2135,0,2135,59160
2136,0,2136,59160
2137,0,2137,57768
2138,0,2138,56376
2139,0,2139,58464
2140,0,2140,60552
2141,0,2141,58464
2142,0,2142,60900
2143,0,2143,58116
2144,0,2144,59160
2145,0,2145,59508
2146,0,2146,59856
2147,0,2147,58116
2148,0,2148,60552
2149,0,2149,59508
2150,0,2150,57072
2151,0,2151,58812
2152,0,2152,58812
2153,0,2153,58812
2154,0,2154,58116
2155,0,2155,58464
2156,0,2156,58464
2157,0,2157,60204
2158,0,2158,57768
2159,0,2159,59856
2160,0,2160,59856
2161,0,2161,58812
2162,0,2162,58464
2163,0,2163,58464
2164,0,2164,59856
2165,0,2165,59160
2166,0,2166,59856
2167,0,2167,58116
2168,0,2168,59508
2169,0,2169,58464
2170,0,2170,58116
2171,0,2171,58464
2172,0,2172,57768
2173,0,2173,60900
2174,0,2174,59160
2175,0,2175,59508
2176,0,2176,58116
2177,0,2177,58464
2178,0,2178,58116
2179,0,2179,57768
2180,0,2180,59160
2181,0,2181,59508
2182,0,2182,60204
2183,0,2183,58464
2184,0,2184,59508
2185,0,2185,59160
2186,0,2186,59856
2187,0,2187,60552
2188,0,2188,59856
2189,0,2189,60204
2190,0,2190,59508
2191,0,2191,58812
2192,0,2192,60204
2193,0,2193,57072
2194,0,2194,60204
2195,0,2195,58464
2196,0,2196,60204
2197,0,2197,58812
2198,0,2198,59160
2199,0,2199,59508
2200,0,2200,58464
2201,0,2201,59508
2202,0,2202,59160
2203,0,2203,58812
2204,0,2204,59160
2205,0,2205,57768
2206,0,2206,59160
2207,0,2207,60552
2208,0,2208,57768
2209,0,2209,59508
2210,0,2210,58812
2211,0,2211,57420
2212,0,2212,59508
2213,0,2213,56724
2214,0,2214,58116
2215,0,2215,59160
2216,0,2216,58812
2217,0,2217,59856
2218,0,2218,58812
2219,0,2219,57768
2220,0,2220,60204
2221,0,2221,60204
2222,0,2222,60204
2223,0,2223,60204
2224,0,2224,59160
2225,0,2225,57072
2226,0,2226,58116
2227,0,2227,57768
2228,0,2228,60900
2229,0,2229,58812
2230,0,2230,58464
2231,0,2231,60900
2232,0,2232,60900
2233,0,2233,58812
2234,0,2234,59508
2235,0,2235,60900
2236,0,2236,57768
2237,0,2237,60552
2238,0,2238,57420
2239,0,2239,59508
2240,0,2240,59160
2241,0,2241,60552
2242,0,2242,57420
2243,0,2243,55680
2244,0,2244,58464
2245,0,2245,59160
2246,0,2246,58812
2247,0,2247,57768
2248,0,2248,58464
2249,0,2249,59160
2250,0,2250,59160
2251,0,2251,58464
2252,0,2252,57768
2253,0,2253,58812
2254,0,2254,57072
2255,0,2255,59508
2256,0,2256,61596
2257,0,2257,58812
2258,0,2258,58812
2259,0,2259,60900
2260,0,2260,59508
2261,0,2261,60900
2262,0,2262,59160
2263,0,2263,59508
2264,0,2264,60204
2265,0,2265,58464
2266,0,2266,58812
2267,0,2267,58116
2268,0,2268,58464
2269,0,2269,58464
2270,0,2270,57768
2271,0,2271,58464
2272,0,2272,59160
2273,0,2273,58464
2274,0,2274,59508
2275,0,2275,58464
2276,0,2276,58812
2277,0,2277,59160
2278,0,2278,60204
2279,0,2279,59160
2280,0,2280,59160
2281,0,2281,59508
2282,0,2282,58464
2283,0,2283,59160
2284,0,2284,59160
2285,0,2285,59856
2286,0,2286,60204
2287,0,2287,60204
2288,0,2288,59160
2289,0,2289,59508
2290,0,2290,58464
2291,0,2291,58464
2292,0,2292,59508
2293,0,2293,59508
2294,0,2294,58812
2295,0,2295,60204
2296,0,2296,57072
2297,0,2297,58812
2298,0,2298,58116
2299,0,2299,59508
2300,0,2300,59508
2301,0,2301,59160
2302,0,2302,59508
2303,0,2303,58812
2304,0,2304,59160
2305,0,2305,58464
2306,0,2306,58812
2307,0,2307,58464
2308,0,2308,58116
2309,0,2309,60900
2310,0,2310,57072
2311,0,2311,59856
2312,0,2312,58116
2313,0,2313,58812
2314,0,2314,59160
2315,0,2315,58116
2316,0,2316,58812
2317,0,2317,59856
2318,0,2318,57768
2319,0,2319,57420
2320,0,2320,59856
2321,0,2321,58464
2322,0,2322,57420
2323,0,2323,57768
2324,0,2324,57420
2325,0,2325,56028
2326,0,2326,58464
2327,0,2327,59160
2328,0,2328,59856
2329,0,2329,58812
2330,0,2330,58464
2331,0,2331,60552
2332,0,2332,58812
2333,0,2333,57768
2334,0,2334,58116
2335,0,2335,58116
2336,0,2336,57420
2337,0,2337,59160
2338,0,2338,58812
2339,0,2339,57072
2340,0,2340,58812
2341,0,2341,59160
2342,0,2342,58116
2343,0,2343,58116
2344,0,2344,58464
2345,0,2345,59856
2346,0,2346,60552
2347,0,2347,58116
2348,0,2348,58116
2349,0,2349,58812
2350,0,2350,59508
2351,0,2351,58116
2352,0,2352,58812
2353,0,2353,59160
2354,0,2354,59508
2355,0,2355,58812
2356,0,2356,59508
2357,0,2357,58464
2358,0,2358,59160
2359,0,2359,57420
2360,0,2360,59160
2361,0,2361,59160
2362,0,2362,58116
2363,0,2363,59160
2364,0,2364,58812
2365,0,2365,59508
2366,0,2366,58464
2367,0,2367,58464
2368,0,2368,57420
2369,0,2369,59508
2370,0,2370,58812
2371,0,2371,59856
2372,0,2372,60204
2373,0,2373,57768
2374,0,2374,56724
2375,0,2375,59508
2376,0,2376,56724
2377,0,2377,58116
2378,0,2378,58812
2379,0,2379,60204
2380,0,2380,59856
2381,0,2381,57768
2382,0,2382,60552
2383,0,2383,58116
2384,0,2384,59508
2385,0,2385,58464
2386,0,2386,59160
2387,0,2387,59508
2388,0,2388,59508
2389,0,2389,60900
2390,0,2390,59160
2391,0,2391,59856
2392,0,2392,60204
2393,0,2393,58464
2394,0,2394,60204
2395,0,2395,59856
2396,0,2396,57072
2397,0,2397,59856
2398,0,2398,58464
2399,0,2399,58464
2400,0,2400,57072
2401,0,2401,58464
2402,0,2402,57768
2403,0,2403,59856
2404,0,2404,58464
2405,0,2405,57420
2406,0,2406,58812
2407,0,2407,58464
2408,0,2408,58812
2409,0,2409,59160
2410,0,2410,57420
2411,0,2411,59856
2412,0,2412,57072
2413,0,2413,59856
2414,0,2414,58116
2415,0,2415,58464
2416,0,2416,58464
2417,0,2417,59160
2418,0,2418,58464
2419,0,2419,58464
2420,0,2420,58116
2421,0,2421,59508
2422,0,2422,60204
2423,0,2423,58464
2424,0,2424,58812
2425,0,2425,59508
2426,0,2426,58464
2427,0,2427,58464
2428,0,2428,58812
2429,0,2429,58116
2430,0,2430,59856
2431,0,2431,57072
2432,0,2432,59508
2433,0,2433,60204
2434,0,2434,60900
2435,0,2435,60552
2436,0,2436,58464
2437,0,2437,57768
2438,0,2438,59508
2439,0,2439,58116
2440,0,2440,58116
2441,0,2441,59856
2442,0,2442,57420
2443,0,2443,58464
2444,0,2444,59856
2445,0,2445,59160
2446,0,2446,58812
2447,0,2447,59508
2448,0,2448,59160
2449,0,2449,59508
2450,0,2450,59508
2451,0,2451,59160
2452,0,2452,58812
2453,0,2453,59856
2454,0,2454,57420
2455,0,2455,59160
2456,0,2456,57072
2457,0,2457,59856
2458,0,2458,58812
2459,0,2459,58812
2460,0,2460,57768
2461,0,2461,59856
2462,0,2462,58116
2463,0,2463,57420
2464,0,2464,57768
2465,0,2465,61248
2466,0,2466,61248
2467,0,2467,57072
2468,0,2468,59160
2469,0,2469,60204
2470,0,2470,59856
2471,0,2471,59856
2472,0,2472,57768
2473,0,2473,56724
2474,0,2474,59160
2475,0,2475,59160
2476,0,2476,57768
2477,0,2477,58812
2478,0,2478,56724
2479,0,2479,59856
2480,0,2480,58812
2481,0,2481,60900
2482,0,2482,59160
2483,0,2483,58464
2484,0,2484,58464
2485,0,2485,58116
2486,0,2486,60204
2487,0,2487,58812
2488,0,2488,59160
2489,0,2489,59160
2490,0,2490,59508
2491,0,2491,58116
2492,0,2492,59160
2493,0,2493,59856
2494,0,2494,59160
2495,0,2495,60204
2496,0,2496,59856
2497,0,2497,58464
2498,0,2498,59160
2499,0,2499,59508
2500,0,2500,58116
2501,0,2501,58116
2502,0,2502,59160
2503,0,2503,58812
2504,0,2504,58812
2505,0,2505,60552
2506,0,2506,58812
2507,0,2507,56376
2508,0,2508,57768
2509,0,2509,59160
2510,0,2510,58116
2511,0,2511,59160
2512,0,2512,59508
2513,0,2513,60204
2514,0,2514,59508
2515,0,2515,57420
2516,0,2516,58116
2517,0,2517,58812
2518,0,2518,59856
2519,0,2519,58116
2520,0,2520,60204
2521,0,2521,57420
2522,0,2522,57768
2523,0,2523,59856
2524,0,2524,58812
2525,0,2525,59508
2526,0,2526,57420
2527,0,2527,59508
2528,0,2528,57768
2529,0,2529,58812
2530,0,2530,59856
2531,0,2531,58116
2532,0,2532,59160
2533,0,2533,58464
2534,0,2534,60900
2535,0,2535,59160
2536,0,2536,59160
2537,0,2537,59160
2538,0,2538,59508
2539,0,2539,57072
2540,0,2540,59856
2541,0,2541,59160
2542,0,2542,60204
2543,0,2543,57420
2544,0,2544,59856
2545,0,2545,59508
2546,0,2546,59508
2547,0,2547,59508
2548,0,2548,60204
2549,0,2549,60552
2550,0,2550,60900
2551,0,2551,57420
2552,0,2552,59856
2553,0,2553,58116
2554,0,2554,59856
2555,0,2555,59856
2556,0,2556,59856
2557,0,2557,58812
2558,0,2558,59508
2559,0,2559,58116
2560,0,2560,60204
2561,0,2561,57768
2562,0,2562,59160
2563,0,2563,59160
2564,0,2564,58116
2565,0,2565,58464
2566,0,2566,59508
2567,0,2567,55332
2568,0,2568,60552
2569,0,2569,58812
2570,0,2570,59160
2571,0,2571,59856
2572,0,2572,58812
2573,0,2573,59508
2574,0,2574,59160
2575,0,2575,58464
2576,0,2576,58812
2577,0,2577,59160
2578,0,2578,59508
2579,0,2579,56376
2580,0,2580,60204
2581,0,2581,58464
2582,0,2582,59160
2583,0,2583,57768
2584,0,2584,56376
2585,0,2585,59160
2586,0,2586,59508
2587,0,2587,59856
2588,0,2588,58116
2589,0,2589,58812
2590,0,2590,57420
2591,0,2591,58464
2592,0,2592,58116
2593,0,2593,58812
2594,0,2594,57072
2595,0,2595,59160
2596,0,2596,56376
2597,0,2597,58464
2598,0,2598,58812
2599,0,2599,57768
2600,0,2600,59856
2601,0,2601,59508
2602,0,2602,58464
2603,0,2603,58116
2604,0,2604,58116
2605,0,2605,58812
2606,0,2606,57072
2607,0,2607,58464
2608,0,2608,58464
2609,0,2609,60204
2610,0,2610,60204
2611,0,2611,59856
2612,0,2612,60552
2613,0,2613,59160
2614,0,2614,57768
2615,0,2615,59856
2616,0,2616,59160
2617,0,2617,58812
2618,0,2618,59856
2619,0,2619,59856
2620,0,2620,58464
2621,0,2621,59160
